Date,MSCI_World,MSCI_EM
2015-04-07,2531.8186,32.3712
2015-04-08,2511.8523,33.0489
2015-04-09,2541.3032,33.3760
2015-04-10,2578.2427,33.3994
2015-04-13,2576.7451,33.2047
2015-04-14,2549.7891,33.3527
2015-04-15,2557.7769,33.5863
2015-04-16,2540.8040,33.8511
2015-04-17,2512.8508,33.2592
2015-04-20,2538.8076,33.2280
2015-04-21,2536.3110,33.4228
2015-04-22,2521.8350,33.7810
2015-04-23,2524.3311,34.0303
2015-04-24,2520.3372,34.1549
2015-04-27,2523.3323,34.2873
2015-04-28,2492.3845,34.3419
2015-04-29,2463.1821,33.9135
2015-04-30,2468.1738,33.3994
2015-05-01,2500.3704,33.6019
2015-05-05,2480.4036,33.4305
2015-05-06,2468.1738,33.0177
2015-05-07,2472.4165,32.9710
2015-05-08,2475.9106,33.3916
2015-05-11,2445.9600,33.0722
2015-05-12,2421.7502,32.9632
2015-05-13,2420.2532,33.0255
2015-05-14,2434.2305,33.3527
2015-05-15,2435.9766,33.6097
2015-05-18,2453.9470,33.2670
2015-05-19,2479.9045,33.3215
2015-05-20,2470.4209,33.2981
2015-05-21,2463.4316,33.1813
2015-05-22,2482.8994,33.2903
2015-05-26,2463.4316,32.7607
2015-05-27,2494.3799,32.7685
2015-05-28,2482.0493,32.3401
2015-05-29,2467.5725,32.0285
2015-06-01,2477.5574,31.9039
2015-06-02,2460.8328,32.0285
2015-06-03,2477.0574,31.8649
2015-06-04,2454.0940,31.3820
2015-06-05,2448.6035,31.2418
2015-06-08,2435.1248,31.2340
2015-06-09,2420.6479,31.0471
2015-06-10,2429.1331,31.4989
2015-06-11,2434.6257,31.3431
2015-06-12,2409.9153,31.3431
2015-06-15,2389.9475,30.9926
2015-06-16,2388.4487,31.0004
2015-06-17,2375.4692,31.1873
2015-06-18,2378.4653,31.4755
2015-06-19,2375.7192,31.2029
2015-06-22,2417.6521,31.6546
2015-06-23,2419.1497,31.9662
2015-06-24,2421.1467,31.7403
2015-06-25,2409.9153,31.6312
2015-06-26,2398.6824,31.3331
2015-06-29,2353.2551,30.6347
2015-06-30,2341.7732,31.0898
2015-07-01,2375.7192,31.0663
2015-07-02,2371.9749,31.2154
2015-07-06,2355.0020,30.3443
2015-07-07,2344.2693,29.8892
2015-07-08,2362.4897,28.8612
2015-07-09,2377.9661,29.4184
2015-07-10,2389.9475,30.1639
2015-07-13,2407.6689,30.3679
2015-07-14,2411.1621,30.4228
2015-07-15,2409.9153,30.0775
2015-07-16,2423.3936,30.4542
2015-07-17,2416.4041,30.4150
2015-07-20,2429.8828,30.2188
2015-07-21,2425.6396,30.2266
2015-07-22,2398.1833,29.7951
2015-07-23,2414.6575,29.5047
2015-07-24,2395.6877,29.0810
2015-07-27,2361.4915,28.5317
2015-07-28,2367.7317,28.8220
2015-07-29,2384.9536,29.1045
2015-07-30,2388.4487,28.8142
2015-07-31,2402.6760,29.1281
2015-08-03,2399.6812,28.6415
2015-08-04,2390.1970,28.7436
2015-08-05,2405.9209,28.7514
2015-08-06,2397.6838,28.5003
2015-08-07,2392.1921,28.4846
2015-08-10,2409.9153,28.9633
2015-08-11,2379.2144,28.3277
2015-08-12,2343.5205,27.8882
2015-08-13,2374.2205,27.8411
2015-08-14,2366.7336,27.8804
2015-08-17,2377.7163,27.5744
2015-08-18,2367.2324,27.2762
2015-08-19,2338.5281,26.9387
2015-08-20,2311.0725,26.5150
2015-08-21,2253.4138,25.6989
2015-08-24,2143.5886,24.5768
2015-08-25,2197.5022,24.8907
2015-08-26,2184.2742,25.7146
2015-08-27,2269.4810,26.8524
2015-08-28,2283.7085,26.5072
2015-09-01,2218.5596,25.5263
2015-09-02,2224.3015,25.8951
2015-09-03,2270.4792,25.9971
2015-09-04,2223.0535,25.2202
2015-09-08,2236.0334,26.0206
2015-09-09,2256.7500,25.8872
2015-09-10,2221.8054,26.1540
2015-09-11,2219.0586,26.2561
2015-09-14,2225.5496,26.2168
2015-09-15,2250.0117,26.4679
2015-09-16,2258.9976,27.1114
2015-09-17,2262.7417,27.0486
2015-09-18,2220.0576,26.5464
2015-09-21,2232.7876,26.4993
2015-09-22,2193.3489,26.0049
2015-09-23,2213.5679,25.5891
2015-09-24,2182.3667,25.4792
2015-09-25,2245.0193,25.4243
2015-09-28,2187.1094,24.8828
2015-09-29,2177.6228,25.0005
2015-09-30,2212.0698,25.7225
2015-10-01,2212.0698,25.8637
2015-10-02,2209.3247,26.5542
2015-10-05,2285.7053,27.1271
2015-10-06,2292.9443,27.0800
2015-10-07,2277.9678,27.8019
2015-10-08,2295.9407,28.1001
2015-10-09,2322.1497,28.2021
2015-10-12,2314.4104,27.9902
2015-10-13,2320.4033,27.5351
2015-10-14,2273.7249,27.7470
2015-10-15,2286.7046,28.4218
2015-10-16,2307.9221,28.4454
2015-10-19,2305.4253,28.1550
2015-10-20,2307.4224,28.1472
2015-10-21,2306.9233,27.7391
2015-10-22,2324.8948,28.3120
2015-10-23,2361.8376,28.4767
2015-10-26,2359.0930,28.2178
2015-10-27,2351.3547,27.8961
2015-10-28,2373.3201,27.5744
2015-10-29,2370.8242,27.3154
2015-10-30,2347.1108,27.3625
2015-11-02,2355.0984,27.9039
2015-11-03,2368.0784,28.2727
2015-11-04,2368.8269,28.0452
2015-11-05,2384.5520,28.0922
2015-11-06,2397.0332,27.6999
2015-11-09,2370.3252,27.0094
2015-11-10,2371.5730,26.8917
2015-11-11,2369.8259,26.9466
2015-11-12,2347.6101,26.6876
2015-11-13,2316.6582,26.3188
2015-11-16,2313.4126,26.8289
2015-11-17,2352.6021,26.7504
2015-11-18,2354.3494,27.0408
2015-11-19,2364.3342,27.2840
2015-11-20,2388.0476,27.5587
2015-11-23,2393.5391,27.2997
2015-11-24,2386.7991,27.4409
2015-11-25,2393.5391,27.2291
2015-11-27,2404.0220,26.6327
2015-11-30,2397.2827,26.6719
2015-12-01,2408.2661,26.8760
2015-12-02,2427.9854,26.5542
2015-12-03,2381.3081,26.4051
2015-12-04,2376.3159,26.5856
2015-12-07,2372.8208,26.1462
2015-12-08,2370.8242,25.8559
2015-12-09,2343.3667,25.6440
2015-12-10,2324.7678,25.4714
2015-12-11,2282.8315,24.7573
2015-12-14,2265.1074,25.1575
2015-12-15,2321.2739,25.5420
2015-12-16,2336.0017,26.0442
2015-12-17,2359.9663,25.7068
2015-12-18,2330.7593,25.6204
2015-12-21,2326.0168,25.8205
2015-12-22,2344.9878,26.0277
2015-12-23,2376.4414,26.3943
2015-12-24,2372.4468,26.2986
2015-12-29,2412.8867,26.1392
2015-12-30,2400.1560,25.7328
2015-12-31,2386.4260,25.6531
2016-01-04,2335.5027,24.9518
2016-01-05,2353.2261,25.0076
2016-01-06,2340.2456,24.5295
2016-01-07,2309.0425,23.7724
2016-01-08,2281.8330,23.5174
2016-01-11,2262.8613,23.5094
2016-01-12,2292.8159,23.5572
2016-01-13,2293.8145,23.3102
2016-01-14,2269.6008,23.6130
2016-01-15,2245.6370,22.6806
2016-01-19,2284.3284,23.0153
2016-01-20,2205.6970,22.5132
2016-01-21,2246.1367,22.6009
2016-01-22,2269.8506,23.3739
2016-01-25,2271.0986,22.9754
2016-01-26,2265.1074,23.3102
2016-01-27,2287.8242,23.2305
2016-01-28,2254.6238,23.5970
2016-01-29,2306.5459,24.3621
2016-02-01,2304.0493,24.1310
2016-02-02,2271.3481,23.3500
2016-02-03,2220.1748,24.0114
2016-02-04,2242.6416,24.1947
2016-02-05,2230.1604,23.9158
2016-02-08,2188.2234,23.5891
2016-02-09,2178.9871,23.2623
2016-02-10,2191.7166,23.3580
2016-02-11,2140.7939,22.9675
2016-02-12,2178.9871,23.3659
2016-02-16,2242.1426,23.8839
2016-02-17,2291.0684,24.3541
2016-02-18,2287.5747,24.2107
2016-02-19,2277.5891,24.0991
2016-02-22,2338.9963,24.6968
2016-02-23,2322.5215,24.1708
2016-02-24,2305.2976,24.1150
2016-02-25,2350.4797,24.1947
2016-02-26,2388.6729,23.9557
2016-02-29,2377.9392,24.1629
2016-03-01,2393.6655,25.0235
2016-03-02,2394.6626,25.3583
2016-03-03,2382.6816,25.6451
2016-03-04,2405.6475,26.1552
2016-03-07,2398.6580,26.1153
2016-03-08,2383.4302,25.6691
2016-03-09,2390.4211,25.8284
2016-03-10,2358.5496,25.8683
2016-03-11,2392.2500,26.4102
2016-03-14,2409.4756,26.2508
2016-03-15,2413.9688,25.8763
2016-03-16,2427.9482,26.3943
2016-03-17,2401.4868,26.9760
2016-03-18,2409.2258,27.1195
2016-03-21,2420.4592,27.1753
2016-03-22,2451.6638,27.1115
2016-03-23,2458.4043,26.6493
2016-03-24,2421.4570,26.5855
2016-03-29,2413.9688,27.0398
2016-03-30,2437.6841,27.3187
2016-03-31,2431.9417,27.2948
2016-04-01,2448.4185,27.2151
2016-04-04,2439.6809,26.8884
2016-04-05,2431.4431,26.3624
2016-04-06,2450.6653,26.6812
2016-04-07,2440.4304,26.1472
2016-04-08,2457.4050,26.6015
2016-04-11,2440.4304,26.9441
2016-04-12,2452.1626,27.3585
2016-04-13,2488.3596,27.8447
2016-04-14,2510.3271,27.7092
2016-04-15,2497.8469,27.5498
2016-04-18,2496.0986,27.6773
2016-04-19,2500.8416,28.0997
2016-04-20,2510.3271,27.9722
2016-04-21,2513.3245,27.6933
2016-04-22,2487.3604,27.5259
2016-04-25,2462.8972,27.3506
2016-04-26,2456.9058,27.6454
2016-04-27,2464.3950,27.8128
2016-04-28,2460.8997,27.5259
2016-04-29,2411.7214,27.4064
2016-05-03,2416.4651,26.5616
2016-05-04,2409.4756,26.1313
2016-05-05,2413.4700,26.1233
2016-05-06,2411.9709,26.1632
2016-05-09,2425.7014,25.8284
2016-05-10,2441.6775,26.3225
2016-05-11,2439.9309,26.2588
2016-05-12,2419.4604,26.1871
2016-05-13,2442.9270,25.7169
2016-05-16,2436.9351,26.0277
2016-05-17,2423.4553,25.9081
2016-05-18,2398.9907,25.6531
2016-05-19,2368.5352,25.4140
2016-05-20,2410.9731,25.6691
2016-05-23,2414.4680,25.6212
2016-05-24,2415.9653,25.8842
2016-05-25,2423.4553,26.1950
2016-05-26,2431.9417,26.3704
2016-05-27,2443.4260,26.3624
2016-05-31,2452.4119,26.3943
2016-06-01,2471.3850,26.3783
2016-06-02,2468.8884,26.5935
2016-06-03,2456.4062,26.9999
2016-06-06,2489.1089,27.2868
2016-06-07,2486.3625,27.5339
2016-06-08,2492.3550,27.7331
2016-06-09,2485.3647,27.4143
2016-06-10,2477.8757,26.7210
2016-06-13,2473.8809,26.3464
2016-06-14,2456.9058,26.2588
2016-06-15,2463.3962,26.5377
2016-06-16,2439.1191,26.4421
2016-06-17,2420.1460,26.5138
2016-06-20,2410.1599,26.9840
2016-06-21,2412.1560,27.1912
2016-06-22,2416.6506,27.2603
2016-06-23,2419.6465,27.9189
2016-06-24,2520.0071,26.2241
2016-06-27,2519.0095,25.8868
2016-06-28,2537.4832,26.6498
2016-06-29,2559.9509,27.3245
2016-06-30,2622.3650,27.5976
2016-07-01,2652.3232,27.8627
2016-07-05,2671.2979,27.2683
2016-07-06,2681.7827,27.1960
2016-07-07,2699.2588,27.1237
2016-07-08,2723.7246,27.7101
2016-07-11,2746.1938,27.9751
2016-07-12,2720.2300,28.3687
2016-07-13,2723.2258,28.3205
2016-07-14,2715.2371,28.7301
2016-07-15,2727.7195,28.6658
2016-07-18,2718.2329,28.9229
2016-07-19,2741.7007,28.6257
2016-07-20,2754.6814,28.7703
2016-07-21,2742.1990,28.6819
2016-07-22,2764.1687,28.8907
2016-07-25,2751.6863,28.6016
2016-07-26,2754.1836,28.8265
2016-07-27,2760.1758,28.9229
2016-07-28,2750.1882,28.9309
2016-07-29,2747.1929,29.0835
2016-08-01,2763.1699,29.0273
2016-08-02,2712.7397,28.8185
2016-08-03,2709.2454,28.9148
2016-08-04,2758.6768,29.0755
2016-08-05,2790.6318,29.4128
2016-08-08,2801.1174,29.6216
2016-08-09,2825.0847,29.8224
2016-08-10,2820.0918,29.8305
2016-08-11,2847.0542,30.2160
2016-08-12,2853.5452,30.1036
2016-08-15,2877.0127,30.4168
2016-08-16,2840.0642,30.2803
2016-08-17,2819.0933,30.0875
2016-08-18,2807.1091,30.3686
2016-08-19,2814.0999,30.1999
2016-08-22,2796.1250,29.7983
2016-08-23,2806.6099,29.6779
2016-08-24,2788.1362,29.7582
2016-08-25,2789.6328,29.7823
2016-08-26,2797.6230,29.5253
2016-08-30,2802.6147,29.6698
2016-08-31,2787.1377,29.3405
2016-09-01,2749.1895,29.5654
2016-09-02,2776.1521,30.0473
2016-09-06,2758.6768,30.6899
2016-09-07,2780.1472,30.5935
2016-09-08,2789.1345,30.5132
2016-09-09,2761.6731,29.4851
2016-09-12,2726.7209,29.6859
2016-09-13,2732.7122,28.9389
2016-09-14,2735.2100,29.0273
2016-09-15,2736.3137,29.5253
2016-09-16,2741.8069,29.3245
2016-09-19,2771.2666,29.5574
2016-09-20,2788.7437,29.5735
2016-09-21,2799.7280,30.4007
2016-09-22,2814.2090,30.6176
2016-09-23,2834.1814,30.2240
2016-09-26,2801.7249,29.7823
2016-09-27,2800.2273,30.2080
2016-09-28,2802.7234,30.4811
2016-09-29,2821.2000,29.9509
2016-09-30,2816.7043,30.0795
2016-10-03,2846.6658,30.2883
2016-10-04,2871.1321,29.9509
2016-10-05,2867.6375,30.3847
2016-10-06,2880.6196,30.4088
2016-10-07,2924.0610,30.2722
2016-10-10,2953.0220,30.6015
2016-10-11,2950.0259,29.8947
2016-10-12,2949.0271,29.8385
2016-10-13,2928.0549,29.5735
2016-10-14,2954.5203,29.6216
2016-10-17,2942.0364,29.5895
2016-10-18,2934.0469,30.1116
2016-10-19,2947.0300,30.2963
2016-10-20,2949.0271,30.2080
2016-10-21,2953.5217,30.1999
2016-10-24,2968.9998,30.3284
2016-10-25,2972.4951,30.3606
2016-10-26,2951.0247,30.0393
2016-10-27,2959.5137,29.7823
2016-10-28,2966.0044,29.6618
2016-10-31,2943.5347,29.8305
2016-11-01,2918.0691,29.5895
2016-11-02,2890.1069,29.2361
2016-11-03,2848.6626,29.1558
2016-11-04,2825.6934,28.8586
2016-11-07,2881.1189,29.9028
2016-11-08,2905.0862,30.0955
2016-11-09,2891.6042,29.1156
2016-11-10,2885.1133,28.2883
2016-11-11,2858.6497,27.7502
2016-11-14,2889.6072,27.5494
2016-11-15,2911.5781,28.1036
2016-11-16,2904.5872,27.8707
2016-11-17,2912.5762,27.9108
2016-11-18,2930.0530,27.7823
2016-11-21,2912.5762,28.0554
2016-11-22,2927.0571,28.4811
2016-11-23,2927.0571,28.1759
2016-11-25,2937.0435,28.3124
2016-11-28,2936.5439,28.4249
2016-11-29,2924.0610,28.4650
2016-11-30,2927.5554,28.5132
2016-12-01,2896.0989,28.1759
2016-12-02,2875.1272,28.2080
2016-12-05,2882.1172,28.4410
2016-12-06,2888.1096,28.5936
2016-12-07,2932.0508,29.0755
2016-12-08,2971.4966,29.2040
2016-12-09,2976.9897,29.0514
2016-12-12,2963.0081,28.8586
2016-12-13,2975.9910,29.1799
2016-12-14,2968.5010,28.3124
2016-12-15,3006.0618,28.3606
2016-12-16,2991.0823,28.2321
2016-12-19,3006.5613,28.0394
2016-12-20,3026.0361,28.1357
2016-12-21,3023.0400,28.0188
2016-12-22,3029.5315,27.6857
2016-12-23,3040.5168,27.8482
2016-12-28,3049.5049,28.1812
2016-12-29,3038.0208,28.6443
2016-12-30,3028.5332,28.4412
2017-01-03,3042.5144,28.7824
2017-01-04,3059.4919,29.0017
2017-01-05,3039.5178,29.3186
2017-01-06,3071.9756,29.1967
2017-01-09,3104.9331,29.1723
2017-01-10,3110.9248,29.3429
2017-01-11,3112.4231,29.6922
2017-01-12,3087.9556,29.8222
2017-01-13,3116.9175,29.7979
2017-01-17,3056.9958,29.7816
2017-01-18,3069.9790,29.6191
2017-01-19,3064.9849,29.5298
2017-01-20,3069.9790,29.5866
2017-01-23,3022.0410,30.0253
2017-01-24,3030.0303,30.2122
2017-01-25,3034.0251,30.5452
2017-01-26,3048.0076,30.4153
2017-01-27,3050.0042,30.4396
2017-01-30,3026.5354,30.2772
2017-01-31,3015.0508,30.3340
2017-02-01,3008.0591,30.3503
2017-02-02,3037.0222,30.4802
2017-02-03,3068.9797,30.6671
2017-02-06,3067.9814,30.5940
2017-02-07,3062.9878,30.4396
2017-02-08,3051.0029,30.6265
2017-02-09,3068.4800,30.7646
2017-02-10,3082.9609,31.0489
2017-02-13,3097.4441,31.1464
2017-02-14,3099.9382,31.1789
2017-02-15,3123.9077,31.4307
2017-02-16,3117.4167,31.3170
2017-02-17,3129.9004,31.1870
2017-02-21,3137.3909,31.5282
2017-02-22,3141.8838,31.6257
2017-02-23,3118.4153,31.6338
2017-02-24,3124.4072,31.2601
2017-02-27,3137.8894,31.1626
2017-02-28,3148.8750,30.8621
2017-03-01,3205.8000,31.3414
2017-03-02,3202.8042,30.7890
2017-03-03,3206.7988,31.0245
2017-03-06,3198.3101,31.0408
2017-03-07,3207.7979,31.0733
2017-03-08,3220.7815,30.7808
2017-03-09,3215.2876,30.5371
2017-03-10,3230.2676,30.8783
2017-03-13,3216.7856,31.3089
2017-03-14,3219.2825,31.1301
2017-03-15,3221.2810,31.9425
2017-03-16,3200.3960,32.1375
2017-03-17,3194.9026,32.0806
2017-03-20,3198.8982,32.4543
2017-03-21,3145.9666,32.0969
2017-03-22,3130.9851,32.2512
2017-03-23,3138.9744,32.2594
2017-03-24,3143.4690,32.3406
2017-03-27,3111.0107,32.2512
2017-03-28,3145.4668,32.3406
2017-03-29,3172.9312,32.3975
2017-03-30,3167.4380,32.2269
2017-03-31,3151.4583,31.9994
2017-04-03,3143.9685,32.1781
2017-04-04,3157.9500,32.1944
2017-04-05,3160.9463,32.0969
2017-04-06,3149.4609,32.0400
2017-04-07,3164.4419,31.9831
2017-04-10,3165.9399,31.8532
2017-04-11,3132.9822,31.7800
2017-04-12,3133.9810,31.9344
2017-04-13,3125.9915,31.7963
2017-04-18,3063.0720,31.7232
2017-04-19,3057.0803,31.5282
2017-04-20,3058.0793,31.9181
2017-04-21,3068.0659,31.9181
2017-04-24,3112.0095,32.3731
2017-04-25,3119.0005,32.6574
2017-04-26,3126.9905,32.5356
2017-04-27,3097.0300,32.4949
2017-04-28,3091.5354,32.5437
2017-05-02,3104.0200,32.9661
2017-05-03,3104.5198,32.7468
2017-05-04,3113.0085,32.3812
2017-05-05,3112.5090,32.6493
2017-05-08,3119.0005,32.6412
2017-05-09,3119.0005,33.0555
2017-05-10,3119.9988,33.2748
2017-05-11,3120.9978,33.3479
2017-05-12,3130.9851,33.4860
2017-05-15,3138.9744,33.8272
2017-05-16,3146.9653,33.8597
2017-05-17,3110.0120,33.2829
2017-05-18,3089.0391,32.7305
2017-05-19,3105.0188,33.4292
2017-05-22,3123.9939,33.4617
2017-05-23,3129.9863,33.4942
2017-05-24,3141.9705,33.6241
2017-05-25,3154.4548,33.7866
2017-05-26,3191.9067,33.9085
2017-05-30,3168.4360,33.7297
2017-05-31,3154.9543,33.4698
2017-06-01,3172.9312,33.7541
2017-06-02,3201.3943,33.9247
2017-06-05,3187.9116,33.8841
2017-06-06,3190.4092,33.9003
2017-06-07,3169.9353,33.8597
2017-06-08,3175.4280,34.0628
2017-06-09,3237.8479,33.8029
2017-06-12,3234.3530,33.6241
2017-06-13,3232.8542,33.7866
2017-06-14,3226.3625,33.7785
2017-06-15,3184.1465,33.4292
2017-06-16,3183.1482,33.4860
2017-06-19,3222.5999,33.8191
2017-06-20,3239.0806,33.4453
2017-06-21,3219.1040,33.5188
2017-06-22,3225.5969,33.6902
2017-06-23,3208.1182,33.8697
2017-06-26,3214.6108,34.1962
2017-06-27,3201.1265,33.7963
2017-06-28,3169.6643,34.0574
2017-06-29,3140.1995,33.6249
2017-06-30,3130.2119,33.7799
2017-07-03,3158.1777,33.9758
2017-07-05,3153.6829,33.9105
2017-07-06,3133.2085,33.5024
2017-07-07,3151.1865,33.5677
2017-07-10,3160.6746,33.8860
2017-07-11,3159.1768,34.1635
2017-07-12,3185.1460,34.8246
2017-07-13,3179.1531,34.9960
2017-07-14,3152.6848,35.4367
2017-07-17,3171.1626,35.2735
2017-07-18,3172.1616,35.3796
2017-07-19,3188.1418,35.6734
2017-07-20,3207.1189,35.6326
2017-07-21,3202.1248,35.6081
2017-07-24,3181.1504,35.7142
2017-07-25,3195.6328,35.6244
2017-07-26,3192.1375,35.9182
2017-07-27,3191.6382,35.7223
2017-07-28,3169.6643,35.7060
2017-07-31,3163.1731,35.7468
2017-08-01,3164.1711,35.8529
2017-08-02,3157.6782,35.8856
2017-08-03,3183.1482,35.7387
2017-08-04,3209.1160,35.8693
2017-08-07,3214.1116,36.1141
2017-08-08,3232.0884,36.1222
2017-08-09,3200.1277,35.7958
2017-08-10,3185.1460,34.9470
2017-08-11,3167.1675,35.0286
2017-08-14,3200.6272,35.3877
2017-08-15,3225.0977,35.4285
2017-08-16,3238.0815,35.7958
2017-08-17,3215.6086,35.3388
2017-08-18,3202.1248,35.6407
2017-08-21,3183.1482,35.7713
2017-08-22,3219.1040,36.1712
2017-08-23,3232.5881,36.3426
2017-08-24,3224.5981,36.4569
2017-08-25,3215.1099,36.6691
2017-08-29,3192.1375,36.4732
2017-08-30,3204.6223,36.5303
2017-08-31,3235.5845,36.5874
2017-09-01,3225.5969,36.8568
2017-09-05,3198.1299,36.3752
2017-09-06,3186.1448,36.6119
2017-09-07,3191.1387,36.8813
2017-09-08,3174.1589,36.6364
2017-09-11,3196.6321,37.1261
2017-09-12,3186.1448,37.0853
2017-09-13,3197.6304,36.8894
2017-09-14,3144.8088,36.9874
2017-09-15,3101.3594,37.2077
2017-09-18,3129.8262,37.3383
2017-09-19,3130.3252,37.4199
2017-09-20,3125.3308,37.2485
2017-09-21,3120.3367,37.2485
2017-09-22,3125.8306,37.0363
2017-09-25,3126.3301,36.4079
2017-09-26,3134.3208,36.3100
2017-09-27,3144.3093,36.1794
2017-09-28,3142.3108,36.1549
2017-09-29,3165.2842,36.5711
2017-10-02,3205.2378,36.5793
2017-10-03,3220.2200,37.1587
2017-10-04,3217.2229,37.1506
2017-10-05,3258.6753,37.4281
2017-10-06,3274.1567,37.2403
2017-10-09,3262.1709,37.2159
2017-10-10,3247.1877,37.5831
2017-10-11,3257.1763,37.7545
2017-10-12,3269.1624,37.7382
2017-10-13,3243.1926,38.0810
2017-10-16,3251.1838,38.0565
2017-10-17,3271.1604,37.8606
2017-10-18,3274.6565,37.9504
2017-10-19,3269.1624,37.6158
2017-10-20,3276.1538,37.7545
2017-10-23,3281.6482,37.4526
2017-10-24,3292.1350,37.4526
2017-10-25,3238.1987,37.3709
2017-10-26,3272.1587,37.1179
2017-10-27,3294.1340,37.6566
2017-10-30,3270.6611,37.4199
2017-10-31,3265.1670,37.7708
2017-11-01,3277.1526,37.9667
2017-11-02,3323.0984,38.0157
2017-11-03,3323.0984,37.8198
2017-11-06,3316.6064,38.2442
2017-11-07,3312.1113,37.9994
2017-11-08,3321.1016,38.1789
2017-11-09,3305.1206,37.9422
2017-11-10,3277.1526,37.7790
2017-11-13,3302.1238,37.6974
2017-11-14,3291.1370,37.4444
2017-11-15,3272.6582,37.2485
2017-11-16,3283.6465,38.0239
2017-11-17,3274.6565,38.2116
2017-11-20,3271.1604,38.4074
2017-11-21,3295.1321,38.9216
2017-11-22,3282.1479,39.0195
2017-11-24,3286.1418,38.9379
2017-11-27,3278.6516,38.3666
2017-11-28,3315.1089,38.6523
2017-11-29,3273.1580,38.0402
2017-11-30,3273.1580,37.6239
2017-12-01,3246.6885,37.4117
2017-12-04,3285.1440,37.4852
2017-12-05,3281.1484,37.4607
2017-12-06,3276.1538,36.9547
2017-12-07,3275.1562,37.0608
2017-12-08,3297.1296,37.4934
2017-12-11,3313.1104,37.6811
2017-12-12,3333.0874,37.4281
2017-12-13,3327.2622,37.8769
2017-12-14,3294.2417,37.5995
2017-12-15,3324.2063,37.6811
2017-12-18,3335.1948,38.1055
2017-12-19,3341.1875,37.9041
2017-12-20,3318.7144,37.9538
2017-12-21,3341.1875,38.2024
2017-12-22,3335.1948,38.5255
2017-12-27,3336.1926,38.5918
2017-12-28,3325.2056,38.8569
2017-12-29,3325.2056,39.0392
2018-01-02,3301.2327,39.7766
2018-01-03,3338.1907,40.1577
2018-01-04,3361.1643,40.3565
2018-01-05,3370.1548,40.7045
2018-01-08,3375.6479,40.7045
2018-01-09,3401.1189,40.6382
2018-01-10,3391.6294,40.3814
2018-01-11,3396.1240,40.6299
2018-01-12,3392.1292,41.0193
2018-01-16,3389.1326,40.8619
2018-01-17,3369.6553,41.4004
2018-01-18,3357.6692,41.4501
2018-01-19,3380.1426,41.7898
2018-01-22,3368.1572,42.0301
2018-01-23,3389.1326,42.2289
2018-01-24,3337.6907,42.5852
2018-01-25,3325.7048,42.5603
2018-01-26,3362.1631,43.1486
2018-01-29,3385.1375,42.4941
2018-01-30,3336.1926,41.9141
2018-01-31,3317.2151,42.2786
2018-02-01,3298.2363,41.7070
2018-02-02,3290.2454,40.6382
2018-02-05,3262.7771,39.2132
2018-02-06,3153.4009,40.4891
2018-02-07,3247.2939,39.2132
2018-02-08,3158.3955,37.8544
2018-02-09,3122.4370,38.4592
2018-02-12,3184.8657,39.0640
2018-02-13,3167.8850,39.3623
2018-02-14,3189.8601,40.3482
2018-02-15,3202.8452,41.1767
2018-02-16,3244.2981,41.0442
2018-02-20,3242.3005,40.4808
2018-02-21,3255.2856,40.4476
2018-02-22,3251.2900,40.4725
2018-02-23,3238.8042,41.1933
2018-02-26,3285.2517,41.5744
2018-02-27,3294.2417,40.3648
2018-02-28,3293.7424,39.7848
2018-03-01,3258.7820,39.7103
2018-03-02,3202.8452,39.8760
2018-03-05,3228.3171,39.9340
2018-03-06,3240.3027,40.3068
2018-03-07,3235.3088,40.3482
2018-03-08,3269.2693,40.3565
2018-03-09,3293.2424,41.2182
2018-03-12,3304.2300,41.3176
2018-03-13,3269.7690,40.9447
2018-03-14,3257.7825,41.0110
2018-03-15,3256.3655,40.8619
2018-03-16,3258.3633,40.7708
2018-03-19,3189.9395,40.3317
2018-03-20,3205.4221,40.7790
2018-03-21,3197.9302,41.0193
2018-03-22,3142.9915,39.6523
2018-03-23,3092.0486,38.8486
2018-03-26,3049.0962,40.1080
2018-03-27,3119.5181,39.3789
2018-03-28,3083.0583,39.1800
2018-03-29,3127.5093,40.0003
2018-04-03,3089.0520,39.6688
2018-04-04,3084.5569,39.6854
2018-04-05,3178.4519,39.7848
2018-04-06,3119.0193,39.0060
2018-04-09,3123.5134,39.0475
2018-04-10,3140.9937,39.8097
2018-04-11,3128.5083,39.8263
2018-04-12,3134.5012,39.8097
2018-04-13,3124.5122,39.4120
2018-04-16,3119.0193,39.4617
2018-04-17,3154.4785,39.5446
2018-04-18,3184.9448,39.8843
2018-04-19,3169.4619,39.6523
2018-04-20,3184.9448,39.1552
2018-04-23,3209.4170,38.8403
2018-04-24,3199.9285,38.6581
2018-04-25,3167.9639,38.3598
2018-04-26,3196.9316,38.9149
2018-04-27,3240.8826,39.1552
2018-04-30,3252.3694,38.8735
2018-05-01,3245.8774,38.6829
2018-05-02,3266.8538,38.3764
2018-05-03,3231.3923,38.2935
2018-05-04,3288.3289,38.4675
2018-05-08,3305.8101,38.4592
2018-05-09,3299.3174,38.5338
2018-05-10,3357.2527,39.3374
2018-05-11,3359.2502,39.2712
2018-05-14,3359.2502,39.3209
2018-05-15,3348.2627,38.5089
2018-05-16,3356.7534,39.0889
2018-05-17,3368.2410,38.4924
2018-05-18,3365.2439,38.1693
2018-05-21,3394.2114,38.4012
2018-05-22,3402.2024,38.5338
